period_days,duration_hours,depth_ppm,prad_re,teff_k,logg_cgs,srad_rsun,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec
12.364531,3.214,1238.5,36.3,5718.0,4.411,0.76,0.0,0.0,0.0,0.0
4.6049829,3.214,1238.5,1.67,4843.0,4.411,0.74,0.0,0.0,0.0,0.0
1.207852845,3.5802,49720.0,38.59,5601.0,4.533,0.797,0.0,1.0,0.0,0.0
1.838514245,3.2601,118960.0,57.6,5799.0,4.326,1.055,0.0,1.0,0.0,0.0
11.25401871,4.759,433.4,2.42,5995.0,4.351,1.118,0.0,0.0,0.0,0.0
54.753883835,2.0865,442.3,2.21,6242.0,4.442,1.047,0.0,0.0,0.0,0.0
588.8,3.214,1238.5,3.96,5552.0,4.411,1.137,0.0,0.0,0.0,0.0
3.5322939,1.901,2450.0,3.40196,4003.0,4.59,0.66,0.0,0.0,0.0,0.0
3.9956793,2.056,38380.0,13.077,4348.0,4.62,0.67,0.0,0.0,0.0,0.0
42.62423329,1.47,1238.5,3.96,5718.0,4.411,1.028,1.0,0.0,0.0,0.0
3.3255,3.214,1238.5,1080.0,5718.0,4.411,85.0,0.0,0.0,0.0,0.0
12.55111099,3.1293,494.1,1.34,4213.0,4.669,0.598,0.0,0.0,0.0,0.0
0.7175747,3.214,1238.5,28.1,5718.0,4.411,0.818,0.0,0.0,0.0,0.0
22.4932751,3.172,152.0,6.04,5186.0,3.273,4.98,0.0,0.0,0.0,0.0
1.736952453,2.40641,8079.2,33.46,5805.0,4.564,0.791,0.0,1.0,0.0,0.0
4.9816829,2.587,11450.0,9.90628,5670.0,4.52,0.91,0.0,0.0,0.0,0.0
598.31791,16.07,283.2,1.27,5216.0,4.613,0.735,1.0,0.0,0.0,0.0
9.4767057,3.893,230.5,1.38,5911.0,4.519,0.914,0.0,0.0,0.0,0.0
31.183688,6.14,139.8,3.21,5947.0,3.814,2.407,0.0,0.0,0.0,0.0
1.4492052,1.104,1200.0,6.15666,6004.9,4.39,1.12,0.0,0.0,0.0,0.0
1.08625,2.534,1110.0,4.65122,5562.6,4.411,1.4,0.0,0.0,0.0,0.0
15.85231085,4.8707,437860.0,679.44,5780.0,4.438,1.0,0.0,0.0,1.0,0.0
0.626281766,1.1812,433.1,1.76,4922.0,4.505,0.823,0.0,0.0,0.0,0.0
4.688418,3.214,1238.5,3.26,5077.0,4.5,0.85,0.0,0.0,0.0,0.0
244.60373,10.87,769.8,2.1,5166.0,4.593,0.771,1.0,0.0,0.0,0.0
1.9617969,2.7570171,14086.214603,13.2107214,6026.0,4.41,1.09703,0.0,0.0,0.0,0.0
2.9257773,1.448,6858.0,10.8746,5688.0,4.26,1.24,0.0,0.0,0.0,0.0
37.6333868,4.49,1661.7,2.25,3891.0,4.718,0.564,0.0,0.0,0.0,0.0
3.8426038,2.022,5880.0,12.7873,7032.0,4.19,1.66,0.0,0.0,0.0,0.0
1.16015259,1.3433,170.2,1.4,5842.0,4.433,0.985,0.0,0.0,1.0,1.0
13.603,3.214,1238.5,3.96,4581.0,4.64691,0.669035,0.0,0.0,0.0,0.0
44.6226725,12.974,131.9,1.73,6198.0,4.252,1.239,0.0,0.0,0.0,0.0
25.5433704,8.567,138.6,2.11,5422.0,3.945,1.782,0.0,0.0,0.0,0.0
31.0033072,5.253,645.2,2.72,6090.0,4.447,1.071,0.0,0.0,0.0,0.0
2.89465,3.214,1238.5,1.75,5718.0,4.411,0.702,0.0,0.0,0.0,0.0
2.78592,3.214,1238.5,14.87,3528.0,4.76307,0.470811,0.0,0.0,0.0,0.0
2.3645949,2.442,5263.0,14.3865,7743.0,4.09,2.02,0.0,0.0,0.0,0.0
13.47472742,2.5995,729.6,1.96,5395.0,4.615,0.734,0.0,0.0,0.0,0.0
68.54443156,2.05,1238.5,3.96,5718.0,4.411,1.028,1.0,0.0,1.0,0.0
3.115,3.214,1238.5,3.96,4952.0,4.60227,0.74956,0.0,0.0,0.0,0.0
14.6762658,3.2320455,3499.9379734,2.8523348,3414.0,4.77364,0.458861,0.0,0.0,0.0,0.0
3.3843865,3.845,10730.0,16.224,5848.0,4.1,1.52,0.0,0.0,0.0,0.0
7.8373997,3.273,2880.0,7.62042,6715.0,4.28,1.43,0.0,0.0,0.0,0.0
3.41045981,2.866,136.2,1.06,4983.0,4.66,0.651,0.0,0.0,0.0,0.0
7.834433676,2.89,2018.1,3.47,4920.0,4.62,0.72,0.0,0.0,0.0,0.0
12.02295362,1.2667,778.6,3.28,5982.0,4.535,0.879,0.0,0.0,0.0,0.0
1.291233083,1.855,66.0,0.89,6384.0,4.419,1.086,0.0,0.0,0.0,0.0
15.2010859,8.2467072,35221.1348039,21.1122163,6042.0,4.43,1.0687701,0.0,0.0,0.0,0.0
14.78545,3.214,1238.5,2.62,5718.0,4.411,0.623,0.0,0.0,0.0,0.0
8.777247,3.214,1238.5,2.181,4603.0,4.615,0.751,0.0,0.0,0.0,0.0
110.3783828,12.211,489.8,3.02,6342.0,4.242,1.359,0.0,0.0,0.0,0.0
2.61585431,6.519,169.8,1.28,6131.0,4.497,0.945,0.0,1.0,1.0,1.0
6.1313492,2.447,3730.0,4.7793,4310.0,4.5,0.76,0.0,0.0,0.0,0.0
0.4522013,0.5773712,15351.6498068,7.9172286,3739.0,4.6228,0.633946,0.0,0.0,0.0,0.0
0.875197345,0.052,0.0,0.73,5855.0,3.999,1.796,0.0,0.0,0.0,0.0
16.56127,3.214,1238.5,0.957,5718.0,4.411,0.258,0.0,0.0,0.0,0.0
2.3378945,2.5247352,4971.1871392,8.31293,6666.8,4.411,1.33,0.0,0.0,0.0,0.0
78.5461106,8.689,658.7,3.55,5808.0,4.172,1.397,0.0,0.0,0.0,0.0
8.7311119,4.4,4827.0,11.1752,6047.0,4.03,1.69,0.0,0.0,0.0,0.0
3.951383138,1.0582,405.7,23.51,5570.0,4.458,0.899,0.0,0.0,0.0,0.0
5.17958,4.524,7620.0,14.829,6116.0,4.07,1.65,0.0,0.0,0.0,0.0
2.399964,3.214,1238.5,1.32,4402.71,4.411,0.619575,0.0,0.0,0.0,0.0
8.2500143,3.317,2250.0,11.8684,7386.5,4.2,1.59,0.0,0.0,0.0,0.0
6.933574,2.43,276.7,1.3,5510.0,4.584,0.793,0.0,0.0,0.0,0.0
7.9320191,8.18,125.1,1.04,5219.0,4.441,0.905,0.0,0.0,1.0,0.0
3.2367,3.214,1238.5,1.58,4863.0,4.597,0.74,0.0,0.0,0.0,0.0
51.6991421,4.371,1339.0,2.45531,4504.0,4.58833,0.72,0.0,0.0,0.0,0.0
367.07446,5.887,368.3,2.15,6315.0,4.407,1.116,0.0,0.0,0.0,0.0
2.508283,3.214,1238.5,1.15876577,5391.0,4.6,0.833805,0.0,0.0,0.0,0.0
99.6415962,4.448,952.5,2.64,5527.0,4.488,0.866,0.0,0.0,0.0,0.0
1.07808492,0.8551,155.6,1.01,4906.0,4.511,0.814,0.0,0.0,0.0,0.0
1.577800747,2.1626,697.7,31.24,6089.0,4.566,0.802,0.0,1.0,0.0,0.0
7.77241144,5.272,286.9,1.69,6014.0,4.486,0.993,0.0,0.0,1.0,0.0
14.5728985,2.5623497,4464.4359891,13.5300683,6025.8,4.0,1.76095,0.0,0.0,0.0,0.0
8.3958,3.214,1238.5,3.95,5718.0,4.411,1.996,0.0,0.0,0.0,0.0
0.525154153,2.1441,747.5,23.61,5582.0,4.497,0.846,0.0,1.0,1.0,0.0
326.36595188,3.75,1238.5,3.96,5718.0,4.411,1.028,1.0,0.0,0.0,0.0
1.00960235,7.847,31.9,1.94,6028.0,3.724,2.412,1.0,0.0,0.0,0.0
1.6233128,2.169,22087.0,3.96,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
0.918902,1.781955,6718.8492909,15.2109193,5382.0,4.4,1.1659,0.0,0.0,0.0,0.0
4.618767792,5.9957,4399.1,7.48,6013.0,4.381,1.033,0.0,1.0,1.0,1.0
2.3207203,1.797,12787.0,14.0426,4390.0,4.12,1.2,0.0,0.0,0.0,0.0
28.6253502,4.551,652.7,2.38,5774.0,4.508,0.941,0.0,0.0,0.0,0.0
2.48450535,3.214,1238.5,3.96,6089.0,4.28359,1.27553,0.0,0.0,0.0,0.0
4.859386384,2.2757,6044.3,38.33,6072.0,4.47,0.988,0.0,1.0,0.0,0.0
2.2751393,2.087,3350.0,10.5509,5810.0,3.99,1.71,0.0,0.0,0.0,0.0
84.6877524,10.0248,347.7,3.37,6688.0,4.062,1.79,0.0,0.0,0.0,0.0
1.59782,1.49,1713.69,3.59995,5037.6,4.72,0.79,0.0,0.0,0.0,0.0
4.09847804,3.214,1238.5,3.96,5425.0,4.54,0.844,0.0,0.0,0.0,0.0
5.0493049,3.885,7850.0,15.7942,5821.0,3.97,1.76,0.0,0.0,0.0,0.0
6.4967452,1.8,4930.0,19.5904,5186.9,4.411,1.53,0.0,0.0,0.0,0.0
16.434352831,5.15682,45700.0,25.25,5963.0,4.322,1.134,0.0,1.0,0.0,0.0
21.169861,3.214,1238.5,1.98,4148.21,4.411,0.571699,0.0,0.0,0.0,0.0
4.6086828,4.283,13990.0,20.3715,8097.0,4.26,1.72,0.0,0.0,0.0,0.0
2.519386,3.214,1238.5,19.6,5718.0,4.411,2.03,0.0,0.0,0.0,0.0
5.2820398,2.762,12532.0,9.84673,5415.0,4.37,1.05,0.0,0.0,0.0,0.0
12.2631,3.214,1238.5,1.87,5106.0,4.603,0.717,0.0,0.0,0.0,0.0
2.79123954,2.843,154.8,2.22,6407.0,4.111,1.668,0.0,1.0,1.0,0.0
350.609298,1.621,369.5,3.88,6658.0,3.934,1.992,1.0,0.0,0.0,0.0
2.9419791,3.363,14460.0,15.3905,7277.0,4.35,1.42,0.0,0.0,0.0,0.0
3.0039961,3.621,6490.0,11.6408,5623.0,4.04,1.59,0.0,0.0,0.0,0.0
7.549303633,2.3665,10223.0,34.45,5402.0,4.581,0.815,0.0,1.0,1.0,1.0
1.8289577,1.166,27211.0,11.0874,3835.0,4.61,0.65,0.0,0.0,0.0,0.0
1.3777496,1.862,2957.0,8.96319,6461.0,4.09,1.71,0.0,0.0,0.0,0.0
2.0381761,1.988,23020.0,13.0071,4928.0,4.52,0.82,0.0,0.0,0.0,0.0
4.4626933,3.643,300.0,2.68559,6803.0,4.411,1.62,0.0,0.0,0.0,0.0
1.0848133,1.074,14120.0,12.3151,4670.0,4.32,0.99,0.0,0.0,0.0,0.0
5.89661966,3.154,144.0,1.28,5392.0,4.314,1.087,0.0,0.0,0.0,0.0
55.6391882,7.316,853.0,3.13,5949.0,4.493,0.962,0.0,0.0,0.0,0.0
0.77359329,1.7603,80.6,0.82,5747.0,4.508,0.907,0.0,1.0,1.0,1.0
16.33888067,9.3599,1718.4,10.47,4877.0,3.645,2.595,0.0,0.0,0.0,0.0
6.7080688,4.67,4622.0,10.6429,6174.0,4.0,1.79,0.0,0.0,0.0,0.0
8.4325164,1.731,8796.0,9.45527,5300.0,4.41,0.98,0.0,0.0,0.0,0.0
364.95068,0.636,824.0,3.69,5574.0,4.438,0.884,1.0,0.0,0.0,0.0
6.4751256,2.217,23500.0,3.96,4899.8,4.411,1.028,0.0,0.0,0.0,0.0
1.6038093,2.253,1190.6782952,4.6692325,6711.0,4.25,1.48129,0.0,0.0,0.0,0.0
8.144135648,8.88876,87881.0,56.52,7605.0,4.123,1.862,0.0,1.0,0.0,0.0
7.4323882,2.7759349,838.3306849,3.7818383,4921.0,4.11275,1.30646,0.0,0.0,0.0,0.0
3.215109385,4.365,158.0,1.54,5541.0,4.472,0.934,0.0,0.0,0.0,0.0
17.8335899,3.642,289.0,2.16267,6304.0,4.22164,1.43,0.0,0.0,0.0,0.0
4.4532909,6.572,2866.0,13.8211,5613.0,3.49,2.97,0.0,0.0,0.0,0.0
4.6274206,4.6582573,152.4142924,1.43332,5780.0,4.438,1.34,0.0,0.0,0.0,0.0
5.9016526,2.417,2450.0,13.6737,6127.0,4.02,1.74,0.0,0.0,0.0,0.0
0.82484293,1.383,618.6,97.92,4148.0,1.458,41.424,0.0,1.0,1.0,1.0
3.9935853,2.846,19930.0,21.2425,5709.0,4.5,0.94,0.0,0.0,0.0,0.0
6.3991398,3.214,1238.5,1.85,5210.0,4.411,0.8,0.0,0.0,0.0,0.0
4.2002507,2.627,25670.0,14.9915,5709.9,4.53,0.91,0.0,0.0,0.0,0.0
320.56794551,15.3614,898.9,2.43,5546.0,4.575,0.81,1.0,0.0,0.0,0.0
3.5008785,4.9601804,6338.2982031,14.5866828,5759.0,4.3,1.8056901,0.0,0.0,0.0,0.0
10.2150168,1.9683066,994.1089045,1.4777754,3763.0,4.83739,0.447336,0.0,0.0,0.0,0.0
8.26345949,3.214,1238.5,3.96,5411.15,4.48843,0.915405,0.0,0.0,0.0,0.0
12.2141545,10.262,535.8,18.13,5435.0,4.578,0.824,0.0,0.0,1.0,0.0
5.8796123,3.214,1238.5,6.5,4089.0,4.411,0.62,0.0,0.0,0.0,0.0
14.844240386,6.83577,83412.0,28.97,6161.0,4.367,0.988,0.0,1.0,0.0,0.0
2.7324809,2.2139341,9548.2806012,18.2785375,6695.0,4.17494,1.61271,0.0,0.0,0.0,0.0
1.565412613,0.7572,2754.6,1.73,3464.0,4.923,0.328,0.0,0.0,0.0,0.0
6.72876606,2.277,117.4,1.03,5823.0,4.489,0.919,0.0,0.0,0.0,0.0
4.8104679,2.547,1940.0,4.19665,5332.3,4.47,0.92,0.0,0.0,0.0,0.0
20.676056,3.214,1238.5,3.302,4572.0,4.617,0.765,0.0,0.0,0.0,0.0
2.9594596,0.706,2140.0,7.75397,5560.0,4.28,1.19,0.0,0.0,0.0,0.0
4.254417651,6.55436,294550.0,133.79,6292.0,4.256,1.235,0.0,1.0,0.0,0.0
4.494498254,1.9742,248.2,62.11,5117.0,3.578,3.403,0.0,1.0,1.0,0.0
7.1123703,3.214,1238.5,1.85858,5595.7,4.52,0.91,0.0,0.0,0.0,0.0
7.016016,3.8,169.0,1.72,6642.0,4.39,1.136,0.0,0.0,0.0,0.0
18.3848331,3.545,151.8,1.15,5083.0,4.468,0.872,0.0,0.0,0.0,0.0
3.2509657,3.2261161,7218.2612358,12.8297161,5757.0,4.09896,1.49959,0.0,0.0,0.0,0.0
91.05641908,6.7282,57608.0,53.1,6142.0,4.456,1.046,0.0,1.0,0.0,0.0
4.5333993,1.083,7690.0,16.84,6254.0,4.42,1.12,0.0,0.0,0.0,0.0
10.353263,3.214,1238.5,3.09,4797.0,4.411,0.73,0.0,0.0,0.0,0.0
225.585245,11.166,754.9,3.71,5929.0,4.243,1.363,0.0,0.0,0.0,0.0
1.3473988,0.444,11164.0,9.67861,3576.0,4.6158,0.64,0.0,0.0,0.0,0.0
365.994154,13.071,698.5,2.87,6074.0,4.466,0.965,0.0,1.0,1.0,1.0
2.5726086,0.927,50028.0,13.0131,3163.0,4.88,0.34,0.0,0.0,0.0,0.0
4.01668015,2.2828,38007.0,22.11,5448.0,4.497,0.794,0.0,1.0,0.0,0.0
25.762056721,14.8694,447720.0,74.87,5539.0,4.393,1.027,0.0,1.0,0.0,0.0
12.4258833,24.83,93.6,2.19,5611.0,3.933,1.632,1.0,0.0,1.0,1.0
46.6856205,6.3794,588.8,2.52,5657.0,4.364,1.046,0.0,0.0,0.0,0.0
2.665875491,7.59461,161390.0,67.43,6234.0,4.351,1.159,0.0,1.0,0.0,0.0
2.45261841,1.9,85.5,0.69,5216.0,4.564,0.751,0.0,0.0,1.0,0.0
7.05675145,2.0261,130.0,1.68,6388.0,4.244,1.402,0.0,0.0,0.0,0.0
3.55027051,1.879,212.7,1.15,5497.0,4.581,0.8,1.0,0.0,0.0,0.0
4.8622127,6.011,3480.0,12.335,6142.0,3.78,2.29,0.0,0.0,0.0,0.0
4.238855579,5.2235,68002.0,38.01,5655.0,4.482,0.804,0.0,1.0,0.0,0.0
7.34672485,2.136,143.0,0.97,5271.0,4.578,0.821,0.0,0.0,0.0,0.0
152.15144795,26.8612,151820.0,53.89,6217.0,4.472,0.989,0.0,1.0,0.0,0.0
5.72812616,2.0295,643.4,1.38,3968.0,4.714,0.548,0.0,0.0,0.0,0.0
3.613799,3.323,9490.0,15.4064,6955.0,4.25,1.54,0.0,0.0,0.0,0.0
5.495078,2.962,5504.0,10.0782,6852.0,4.26,1.5,0.0,0.0,0.0,0.0
8.9066251,1.9618338,2178.8336338,7.1574108,5829.6,4.1,1.51595,0.0,0.0,0.0,0.0
6.9191027,4.908,4926.0,11.0925,5922.0,4.0,1.72,0.0,0.0,0.0,0.0
0.2803246,0.868,507.0,1.64829,4477.0,4.56,0.72,0.0,0.0,0.0,0.0
7.54235832,4.73,132.5,1.59,5711.0,4.221,1.391,0.0,0.0,0.0,0.0
2.5735352,3.214,1238.5,1.94,5680.0,4.411,0.95,0.0,0.0,0.0,0.0
1.7100122,1.79,12680.0,17.2191,5720.0,4.16816,1.51,0.0,0.0,0.0,0.0
4.6478092,3.454,9297.0,11.76,5510.0,4.28,1.19,0.0,0.0,0.0,0.0
1.131305,3.214,1238.5,3.93,5718.0,4.411,1.122,0.0,0.0,0.0,0.0
0.566809491,3.156,69.5,0.55,4987.0,4.611,0.654,1.0,0.0,0.0,1.0
91.172033,6.676,368.5,1.58,5552.0,4.562,0.836,1.0,0.0,0.0,0.0
4.954648,3.639,7357.0,13.0889,6562.0,4.24,1.47,0.0,0.0,0.0,0.0
2.4611008,3.13,1795.0,12.3334,5429.5,4.01,1.63,0.0,0.0,0.0,0.0
1837.8897313,5.1231542,784.5879336,2.231604,5256.0,4.55251,0.795285,0.0,0.0,0.0,0.0
10.5353472,1.098,9570.0,15.2166,6044.0,4.19,1.4,0.0,0.0,0.0,0.0
24.4359956,6.254,496.6,2.31,6197.0,4.449,1.035,0.0,0.0,0.0,0.0
25.0985083,2.7727,167.6,1.59,5782.0,4.34,1.095,0.0,0.0,0.0,0.0
39.5438,3.214,1238.5,3.28,5718.0,4.411,1.294,0.0,0.0,0.0,0.0
21.1181653,9.734,112.7,2.89,6461.0,3.779,2.566,0.0,0.0,0.0,0.0
10.2611329,7.369,1900.0,12.2521,6202.0,3.63,2.78,0.0,0.0,0.0,0.0
9.60505976,3.0063,55.0,0.91,5790.0,4.279,1.198,0.0,0.0,0.0,0.0
3.4654953,4.1612558,5884.1905569,14.2776184,5570.3,3.93,1.77738,0.0,0.0,0.0,0.0
17.92,3.214,1238.5,2.07,4176.0,4.696,0.576,0.0,0.0,0.0,0.0
2.3556749,3.351,9377.0,16.7502,6708.0,4.1,1.75,0.0,0.0,0.0,0.0
2.4214702,1.395,20899.0,9.94252,3642.0,4.62,0.64,0.0,0.0,0.0,0.0
8.1808949,2.7546,723.5,2.1,5081.0,4.596,0.77,0.0,0.0,0.0,0.0
7.5757446,1.8699103,3661.6696028,12.6097244,8044.0,4.17155,1.89254,0.0,0.0,0.0,0.0
5.8365098,6.7940415,1885.160909,3.4610442,5134.0,4.57244,0.799051,0.0,0.0,0.0,0.0
3.525723,4.582,4730.0,12.6783,6442.0,4.02,1.85,0.0,0.0,0.0,0.0
12.88291395,5.676,460.5,3.15,6036.0,4.326,1.131,0.0,0.0,0.0,0.0
2.25161215,2.1,23.9,1.14,9464.0,4.116,2.184,0.0,0.0,1.0,0.0
12.4244306,26.15,214.1,1.59,5761.0,4.581,0.791,1.0,0.0,1.0,1.0
60.1848926,3.546,2242.0,11.0047,6499.0,4.35362,1.27,0.0,0.0,0.0,0.0
0.566780836,4.937,60.9,0.75,5949.0,4.493,0.962,1.0,0.0,1.0,1.0
19.640151,3.214,1238.5,43.0,5718.0,4.411,2.188,0.0,0.0,0.0,0.0
7.5575607,2.0233141,17756.876606,12.4415238,4893.71,4.57637,0.762768,0.0,0.0,0.0,0.0
15.18575582,0.633,256.7,2.26,6311.0,4.207,1.339,0.0,0.0,0.0,0.0
1.6534102,3.102,600.0,6.07704,6928.0,4.29,1.46,0.0,0.0,0.0,0.0
4.3229915,0.875,1980.0,7.54314,6121.0,4.25,1.37,0.0,0.0,0.0,0.0
373.74856,28.18,797.8,4.45,6343.0,4.411,1.137,1.0,0.0,0.0,0.0
4.74666128,2.093,256.8,1.3,4915.0,4.512,0.812,0.0,0.0,0.0,0.0
16.43445,3.214,1238.5,2.213,5789.0,4.386,0.907,0.0,0.0,0.0,0.0
0.597933473,1.918,106.0,1.24,6543.0,4.382,1.159,0.0,0.0,1.0,1.0
35.9216912,0.585,221.3,1.38,5161.0,4.49,0.829,0.0,0.0,0.0,0.0
5.0037857,4.154,1950.0,6.77338,6109.0,4.42,1.09,0.0,0.0,0.0,0.0
1.060996585,2.6494,41142.0,64.99,5433.0,4.154,1.348,0.0,1.0,0.0,1.0
8.491282,3.214,1238.5,3.395,5007.0,4.628,0.783,0.0,0.0,0.0,0.0
6.1606297,2.218,10230.0,11.9381,6352.0,4.42,1.14,0.0,0.0,0.0,0.0
6.096030635,18.4531,901660.0,406.97,7598.0,3.867,2.692,0.0,1.0,0.0,0.0
1.592633181,5.5605,633.1,1.56,4506.0,4.626,0.651,0.0,1.0,1.0,1.0
2.503415,3.416,1877.0,3.96,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
4.0802864,1.4789165,516.622925,6.300967,6802.3,3.75,2.68185,0.0,0.0,0.0,0.0
3.6473383,4.4572847,162.7642577,1.9083777,5928.0,4.24,1.47579,0.0,0.0,0.0,0.0
1.5099302,1.329,2230.0,8.891,5735.0,3.96,1.76,0.0,0.0,0.0,0.0
2.908453928,2.5363,427.5,19.44,5786.0,4.558,0.824,0.0,1.0,1.0,1.0
9.60853601,3.672,584.4,31.99,6377.0,4.398,1.158,0.0,1.0,1.0,0.0
4.88698386,1.127,125.4,1.2,6152.0,4.464,1.009,0.0,0.0,0.0,0.0
2.3238426,2.391,9780.0,13.8867,5983.9,4.2,1.38,0.0,0.0,0.0,0.0
1.465943491,1.513,52.3,1.6,6230.0,3.847,2.19,0.0,1.0,1.0,0.0
12.2772444,3.8398889,869.4629182,2.8635085,5767.0,4.34736,0.906761,0.0,0.0,0.0,0.0
4.045057186,2.9954,752.7,30.33,5906.0,4.473,0.87,0.0,1.0,1.0,1.0
3.6520005,3.638,4590.0,12.1216,7194.0,4.19,1.69,0.0,0.0,0.0,0.0
2.40435325,6.825,349.6,24.16,5780.0,4.438,1.0,0.0,1.0,0.0,1.0
1.5732848,2.4285285,16875.7909849,14.7247524,5400.0,4.38782,1.09539,0.0,0.0,0.0,0.0
28.735998,3.214,1238.5,4.0,5718.0,4.411,0.35,0.0,0.0,0.0,0.0
4.6200781,2.149,3480.0,7.04607,5999.0,4.36,1.16,0.0,0.0,0.0,0.0
3.2462849,1.513,9210.0,18.4686,5895.5,4.411,1.06,0.0,0.0,0.0,0.0
2.6528082,2.297,153.1,1.17,5778.0,4.48,0.935,0.0,0.0,0.0,0.0
30.69537638,5.6634,19941.0,19.39,6185.0,4.356,1.192,0.0,0.0,1.0,1.0
1.4853364,1.302,650.0,4.86539,6137.7,4.19,1.51,0.0,0.0,0.0,0.0
3.22598684,1.67,1238.5,3.96,5718.0,4.411,1.028,1.0,0.0,0.0,0.0
3.0712,3.214,1238.5,1.31,3655.0,4.411,0.47,0.0,0.0,0.0,0.0
3.2591993,3.214,1238.5,3.96,5387.06,4.58431,0.817114,0.0,0.0,0.0,0.0
226.8904775,7.558,3136.4,4.53,5067.0,4.585,0.75,0.0,0.0,0.0,0.0
11.8104,3.214,1238.5,2.48,5131.0,4.411,0.68,0.0,0.0,0.0,0.0
2.1990638,3.197,344.8,1.33,5003.0,4.572,0.707,0.0,0.0,1.0,1.0
17.2051468,1.464,1975.0,8.17561,6470.6,4.13,1.63,0.0,0.0,0.0,0.0
4.8789974,6.112,4762.0,15.3642,6473.0,3.78,2.46,0.0,0.0,0.0,0.0
2.96844,3.663,13028.0,19.3343,5772.0,4.1,1.54,0.0,0.0,0.0,0.0
7.4903271,5.800713,225.5988767,2.5277726,6111.67,4.08398,1.61211,0.0,0.0,0.0,0.0
20.201085,3.214,1238.5,1.948,4663.0,4.667,0.663,0.0,0.0,0.0,0.0
0.720460644,1.7846,2111.5,37.33,6304.0,4.435,1.058,1.0,0.0,1.0,0.0
5.46091846,1.781,172.0,1.25,6319.0,4.465,0.93,0.0,1.0,1.0,0.0
3.2242808,4.3100077,868.6214414,8.5752112,4866.2,4.411,2.62415,0.0,0.0,0.0,0.0
3.76181843,3.5176,510.6,2.66,5653.0,4.472,0.949,0.0,0.0,0.0,0.0
9.46516,3.951,10952.3,3.96,4120.0,4.411,1.028,0.0,0.0,0.0,0.0
5.2819763,5.909,3320.0,14.0062,6228.0,3.72,2.5,0.0,0.0,0.0,0.0
2.41872,2.685,1160.0,7.23529,6535.0,3.9,2.16,0.0,0.0,0.0,0.0
3.98864999,3.516,94.2,1.15,5692.0,4.288,1.188,0.0,0.0,0.0,0.0
19.5715862,4.1467964,1677.0138379,3.6067731,4666.1,4.23,0.88568,0.0,0.0,0.0,0.0
94.180473,7.345,1104.4,4.17,6997.0,4.475,1.0,1.0,0.0,0.0,0.0
0.594276199,2.0188,220740.0,266.99,4756.0,4.603,0.667,1.0,0.0,0.0,0.0
13.3454771,3.135485,24630.385709,12.027246,5448.0,4.7,0.720183,0.0,0.0,0.0,0.0
2.5933417,3.253,9482.0,15.3451,6258.1,4.411,1.57,0.0,0.0,0.0,0.0
13.5647678,3.17,10194.0,7.43045,5528.0,4.411,0.77,0.0,0.0,0.0,0.0
35.7890963,8.6915413,2255.7900517,9.2051754,6218.9,3.96,1.90288,0.0,0.0,0.0,0.0
3.4844157,2.963,11801.0,11.7346,5917.0,4.38,1.11,0.0,0.0,0.0,0.0
522.6272677,9.8639237,238.5844154,2.2445426,6199.0,4.21534,1.40973,0.0,0.0,0.0,0.0
4.776694,1.706,1412.0,4.23234,5625.0,4.411,1.07,0.0,0.0,0.0,0.0
4.399871,3.214,1238.5,2.8,4810.0,4.594,0.772,0.0,0.0,0.0,0.0
1.28659726,3.53,1238.5,3.96,5718.0,4.411,1.028,1.0,0.0,0.0,0.0
2.61854596,4.866,19.7,1.18,5657.0,3.721,2.682,0.0,0.0,1.0,1.0
13.691790011,5.64674,97564.0,49.2,6295.0,4.158,1.554,0.0,1.0,0.0,0.0
2.153178,3.214,1238.5,3.96,5523.0,4.42712,0.997379,0.0,0.0,0.0,0.0
1.337561836,1.575,41.0,1.11,6406.0,4.056,1.715,0.0,0.0,1.0,0.0
43.681309,12.37,258.0,1.33,5726.0,4.564,0.829,0.0,0.0,0.0,0.0
33.693201537,7.44219,508770.0,68.86,5427.0,4.448,0.899,0.0,1.0,0.0,0.0
3.9963956,3.878,635.0,3.52475,5684.0,4.08,1.52,0.0,0.0,0.0,0.0
1.71028117,2.61,111.6,0.91,5910.0,4.55,0.855,0.0,0.0,1.0,1.0
7.28076,3.214,1238.5,2.6,5718.0,4.411,0.399,0.0,0.0,0.0,0.0
7.62210397,1.902,146.1,3.8,5222.0,3.556,3.162,0.0,0.0,0.0,0.0
14.7179342,5.844,132.3,1.25,6102.0,4.449,1.018,0.0,0.0,0.0,0.0
1.208528832,1.336,180.8,1.25,6072.0,4.51,0.923,0.0,0.0,1.0,1.0
0.907105,1.711,1430.0,7.82059,6164.0,4.4,1.13,0.0,0.0,0.0,0.0
267.911652,4.124,695.0,2.38,5291.0,4.423,0.926,1.0,0.0,0.0,0.0
5.95489993,2.3892,1410.7,2.33,4261.0,4.641,0.633,0.0,0.0,0.0,0.0
2.9424142,4.073,1400.0,9.70968,6854.0,4.1,1.79,0.0,0.0,0.0,0.0
79.2450351,5.382,1347.3,3.33,5648.0,4.464,0.917,0.0,0.0,0.0,0.0
5.44425,3.214,1238.5,1.94,3676.0,4.747,0.513,0.0,0.0,0.0,0.0
